id,condition,seller,brand,model,name,category,processor,graphics,ram,storage,display,display_size,display_resolution,product_url,price,image_url,in_stock
1061,New,dream 2000,Lenovo,LOQ Essential 15IAX9E ,"Lenovo LOQ Essential 15IAX9E LaptopIntel Core i5-12450HX, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 3050 6GB, 15.6FHD 144Hz, Windows 11 - Luna Grey",Gaming,Intel Core i5 12450HX,AMD RTX 3050,16,512,"15.6"" FHD (1920x1080) IPS 300nits Anti-glare, 100% sRGB, 144Hz",15.6,FHD ,https://dream2000.com/en/lenovo-loq-15iax9e-laptop-intelr-coretm-i5-12450hx-16gb-ram-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-15-6-fhd-144hz-windows-11-luna-grey.html,35699,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/_/-/_-_2025-01-28t113739.677_3.jpg,in stock
1062,New,amazon,Lenovo,Lenovo LOQ 15,"Lenovo LOQ Gaming Laptop 2024 - AMD Ryzen 5 7235HS Beat i5-11320H - 15.6"" FHD IPS Display 144Hz -NVIDIA GeForce RTX 3050-44GB RAM - 1TB PCIe SSD -Backlit Keyboard -Windows 11 -G-SYNC -HDMI Cable",Gaming,AMD Ryzen 5 7235HS,NVIDIA RTX 3050,44,1024,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DPRXSGXP,37999,https://m.media-amazon.com/images/I/71ieju+W8eL._AC_UY218_.jpg,in stock
1063,New,amazon,Lenovo,Lenovo LOQ,"Lenovo LOQ Gaming Laptop 2024 - NVIDIA GeForce RTX 4060 - AMD Ryzen 7 7435HS - 15.6"" FHD IPS Display - Backlit Keyboard - Windows 11 - G-SYNC - HDMI Cable (32GB RAM | 1TB PCIe SSD)",Gaming,AMD Ryzen 7 7435HS,NVIDIA RTX 4060,32,1024,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0B7M93MQH,56499,https://m.media-amazon.com/images/I/71CfpowGc+L._AC_UY218_.jpg,in stock
1064,New,amazon,Lenovo,83JC00,"Lenovo LOQ Gaming Laptop, 2025, 15.6"" 1920x1080 144Hz, AMD 8-Core Ryzen 7 7435HS, NVIDIA GeForce RTX 4070, 16GB DDR5, 512GB SSD, Win11 Home, Backlit KB, Wi-Fi 6, BT 5.2, 720p HD Camera, Gray",Gaming,AMD Ryzen 7 7435hs,NVIDIA RTX 4070,16,512,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F326V3TJ,58950,https://m.media-amazon.com/images/I/61gt5ZQA93L._AC_UY218_.jpg,in stock
1065,New,amazon,Lenovo,83LK00,"Lenovo LOQ Gaming Laptop, 2025, 15.6"" 1920x1080 144Hz, Intel 8-Core i5-12450HX, NVIDIA GeForce RTX 2050, 32GB DDR5, 4TB SSD, Win10 Home, Wi-Fi 6, BT 5.2, 720p HD Camera, Luna Grey",Gaming,Intel Core i5 12450HX,NVIDIA RTX 2050,32,4096,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F2FKGKQH,58950,https://m.media-amazon.com/images/I/81Uhu1v0kdL._AC_UY218_.jpg,in stock
1066,New,dream 2000,Lenovo,Slim 3 83EM007VED,"Lenovo Slim 3 83EM007VEDIntel Core i7-13620H , RAM 16GB , 512SSD , UHD , 15.6"" FHD , Win 11 - Grey",Business,Intel Core i7 13620H,Intel UHD,16,512,"15.6"" FHD",15.6,FHD ,https://dream2000.com/en/lenovo-slim-3-83em007ved-intelr-coretm-i7-13620h-ram-16gb-512ssd-uhd-15-6-fhd-grey.html,32999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/l/e/lenovo-slim-3-83em007vedq.jpg,in stock
1067,New,abc-shop,Lenovo,82XK0034ED,"LENOVO TABLET IP DUET 3 11IAN8 8G 128G WI-FI ONLY - Lenovo IdeaPad Duet 3 11IAN8 Tablet Intel N100 8GB RAM 128GB UFS 3.1, Intel Graphics 11.5"" 2K Touch Win11 + Keyboard, Pen Blue - 82XK0034ED",Gaming,Intel N100,Intel UHD,8,128,"11.5 inches,  2K (2000x1200), refresh rate: 60Hz",11.5,2K,https://www.abcshop-eg.com/en/shop/82xk0034ed-lenovo-tablet-ip-duet-3-11ian8-8g-128g-wi-fi-only-2029?page=2&category=14&order=on_hand+desc,27499,https://www.abcshop-eg.com/web/image/product.template/2029/image_512/%5B82XK0034ED%5D%20LENOVO%20TABLET%20IP%20DUET%203%2011IAN8%208G%20128G%20WI-FI%20ONLY%20?unique=f653f1c,out of stock
1068,New,amazon,Lenovo,16 G6,"Lenovo ThinkBook 16 G6 16"" FHD+ Laptop Computer, AMD 8-Core Ryzen 7 7730U (Beat i7-1360P), 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6, Bluetooth 5.3, Type-C 3.2, Fingerprint Reader, Windows 11 Pro, AZ-XUT",Business,AMD Ryzen 7 7730U,AMD Radeon,64,2048,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0DKWQ9KHW,44950,https://m.media-amazon.com/images/I/716UJCI0WsL._AC_UY218_.jpg,in stock
1069,New,amazon,Lenovo,16 G7,"Lenovo Thinkbook 16 Ultra 7 155H Premium Laptop Computer Intel 16-Core 16"" FHD 64GB DDR5 4TB SSD Arc Graphics Backlit Keyboard Thunderbolt Win 11 Pro NPU AI Experience Copilot Business Laptop AZXUT",Business,Intel Core Ultra 7 155H,Intel Arc,64,4096,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0D9LJ51TH,64950,https://m.media-amazon.com/images/I/81k6SvHC23L._AC_UY218_.jpg,in stock
1070,New,amazon,Lenovo,21MN,"Lenovo ThinkPad Business Laptop (2025):16"" WUXGA 1920 x 1200 60Hz  Intel Core Ultra 5 125U  24 GB DDR5 SDRAM  1 TB NVMe SSD  Win10 Pro  Wi-Fi 6E  Backlit KB  Thunderbolt 4",Business,Intel Core Ultra 5 125U,Intel Iris Xe,24,1024,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0F32C3N54,55450,https://m.media-amazon.com/images/I/51bWKqqgdpL._AC_UY218_.jpg,in stock
1071,New,dream 2000,Lenovo,Thinkpad E14,"Lenovo Thinkpad E14Intel Core i7-1255U, 8GB, 512GB SSD, MX550 2GB GDDR6, 14"" FHD - Black",Gaming,Intel Core i7 1255U,NVIDIA  MX 550,8,512,"14"" FHD (1920x1080) IPS 300nits Anti-glare, 45% NTSC non touch",14,FHD ,https://dream2000.com/en/lenovo-thinkpad-e14-intelr-coretm-i7-1255u-8gb-512gb-ssd-mx550-2gb-gddr6-14-fhd-black.html,45999,https://r2media.horizondm.com/catalog/product/cache/eb4305db09fb6492bb059b8131f647e3/l/e/lenovo-thinkpad-e14_1.jpg,in stock
1072,New,amazon,Lenovo,E16,"Lenovo ThinkPad E16 16"" FHD+ Business Laptop Computer, AMD Hexa-Core Ryzen 5 7530U (Beat i7-1355U), 24GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",Business,AMD Ryzen 5 7530u,AMD Radeon,24,1024,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0D9CRH9P1,35950,https://m.media-amazon.com/images/I/712fDKHAuZL._AC_UY218_.jpg,in stock
1073,New,amazon,Lenovo,21M5S02E00,"Lenovo Thinkpad E16 Gen 2 Business Laptop 16.0"" IPS WUXGA Display (AMD Ryzen 5 7535U, 16GB DDR5, 512GB PCIe SSD, Backlit KYB, Fingerprint, WiFi 6E, BT 5.3, Win 11 Pro) w/DKZ Hub",Business,AMD Ryzen 5 7535U,AMD Radeon 660M,16,512,16 inches ( 1920x1200  ) FHD,16,FHD,https://www.amazon.com/dp/B09MR4JTTB,32199,https://m.media-amazon.com/images/I/71zi9VuEoeL._AC_UY218_.jpg,in stock
1074,New,amazon,Oemgenuine,ThinkPad E16 Gen 2,"Lenovo ThinkPad E16 Gen 2, WUXGA 16"" Touchscreen, Intel Ultra 5-125U, 16GB DDR5 RAM, 512GB NVMe, Fingerprint, Backlit KB, WiFi 6E + BT, RJ-45, FHD Webcam, W11P, Business Laptop",Business,Intel Core Ultra 5 125U,Intel Iris Xe,16,512,15.6 inches ( 1920x1200  ) FHD,15.6,FHD,https://www.amazon.com/dp/B07T32TGH4,39497,https://m.media-amazon.com/images/I/71swegLrmML._AC_UY218_.jpg,in stock
1075,New,amazon,Lenovo,L16 Gen 1,"Lenovo ThinkPad L16 Gen 1 16"" FHD+ Business Laptop Computer, Intel 12-Core Ultra 5 135U (Beat i7-1355U), 64GB DDR5 RAM, 4TB PCIe SSD, WiFi 7, BT, RJ-45, Thunderbolt 4, HDMI, Windows 11 Pro, AZ-XUT",Business,Intel Core i7 1355U,Intel Iris Xe,64,4096,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0DNMQ21LG,58450,https://m.media-amazon.com/images/I/71BpEYXeGRL._AC_UY218_.jpg,in stock
1076,New,amazon,Lenovo,ThinkPad T14,"Lenovo ThinkPad T14 Business Laptop (14"" FHD+ IPS, Intel Ultra 7 155U, 32GB DDR5 RAM, 1TB SSD), 5MP Webcam, 2 Thunderbolt 4, 2024 AI PC, Win 11 Pro w/USB Drive",Business,Intel Core Ultra 7 155U  ,Intel Iris Xe,32,1024,14 inches ( 1920x1200  ) FHD,14,FHD,https://www.amazon.com/dp/B0DN7THML6,62500,https://m.media-amazon.com/images/I/71qkv6j7ipL._AC_UY218_.jpg,in stock
1077,New,amazon,Lenovo,ThinkPad T14 Gen 5,"Lenovo ThinkPad T14 Gen 5 Business Laptop (14"" FHD+ Touchscreen, Intel Ultra 7 155U (>i7-13700H), 32GB DDR5, 2TB SSD), 5MP Webcam, 2 Thunderbolt 4, 3-Yr Warranty, 2024 AI PC, Win 11 Pro - Black",Business,Intel Core i7 13700H,Intel Iris Xe,32,2048,14 inches ( 1920x1200  ) FHD,14,FHD,https://www.amazon.com/dp/B0DPJPBCPG,74999,https://m.media-amazon.com/images/I/71LICLkFjML._AC_UY218_.jpg,in stock
1078,New,amazon,Lenovo,ThinkPad T14 Gen 5,"Lenovo ThinkPad T14 Gen 5 Business Laptop (Intel AI Ultra 7 155U 12-Core, 32GB DDR5 RAM, 1TB PCIe SSD, Intel Graphics, 14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Touch, Fingerprint, WiFi, Win 11 Pro)",Business,Intel Core Ultra 7 155U,Intel Iris Xe,32,1024,14 inches ( 1920x1200  ) FHD,14,FHD,https://www.amazon.com/dp/B0DQSYNL5D,62450,https://m.media-amazon.com/images/I/61qd9w-vi4L._AC_UY218_.jpg,in stock
1079,New,amazon,Lenovo,T15,"Lenovo ThinkPad T15 Gen 2 Business Laptop, 15.6"" FHD Display, Intel Core i5-1135G7, 24GB DDR4 RAM, 1TB SSD, Webcam, Fingerprint Reader, Backlit Keyboard, Wi-Fi 6, Windows 11 Pro, Black",Business,Intel Core i5 1135G,Intel Iris Xe ,24,1024,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0BMCPC915,52499,https://m.media-amazon.com/images/I/71lBKjZ3roL._AC_UY218_.jpg,in stock
1080,New,amazon,Lenovo,T16,"Lenovo ThinkPad T16 Gen 2 16"" FHD+ Business Laptop Computer, Intel 10-Core i5-1335U (Beat i7-1255U), 16GB DDR4 RAM, 512GB PCIe SSD, WiFi 6E, Bluetooth 5.3, Backlit Keyboard, Windows 11 Pro, AZ-XUT",Business,Intel Core i5 1335U,Intel Iris Xe ,16,512,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0DPMG6CBV,41450,https://m.media-amazon.com/images/I/71TyFt-pA+L._AC_UY218_.jpg,in stock
1081,New,amazon,Lenovo,21MNS,"Lenovo ThinkPad T16 Gen 3 Business Laptop, 2025, 16"" 1920x1200 IPS, Intel-12 Core Ultra 5 125U, 16GB DDR5, 512GB SSD, Win10 Pro, Backlit KB, Wi-Fi 6E, BT 5.3, Thunderbolt 4, 5.0MP Camera, Black",Business,Intel Core Ultra 5 125U,Intel Iris Xe,16,512,16 inches ( 1920 x 1200  ) FHD,16,FHD,https://www.amazon.com/dp/B0F328RZTC,49950,https://m.media-amazon.com/images/I/51bWKqqgdpL._AC_UY218_.jpg,in stock
1088,New,amazon,Lenovo,83A000G,"Lenovo V14 Business Laptop (2025):14"" FHD 1920 x 1080 60Hz  13th Generation Intel Core i7-13620H  16 GB DDR4 SDRAM  512 GB NVMe SSD  Win11 Pro  Wi-Fi 6  720p HD Camera  Intel UHD Graphics",Business,Intel Core i7 13620H,Intel UHD ,16,512,14 inches ( 1920 x 1080  ) FHD,14,FHD,https://www.amazon.com/dp/B0F32FBFHH,34450,https://m.media-amazon.com/images/I/61Vl7S70dfL._AC_UY218_.jpg,in stock
1089,New,btech,Lenovo,V14 G1 IML,"Lenovo V14 G1 IML Laptop, Intel Core i3-10110U, 1TB HDD, 4GB RAM, 14 Inch FHD, Intel UHD Graphics, FreeDos - Iron Grey",,Intel Core i3 10110U,Intel UHD,4,1024,"14 Inch, FHD, ( 1920x1080 )",14,FHD,https://btech.com/en/lenovo-v14g1iml-1tb-i310110u-laptop-1tb-hdd-4gb-ram-intel-uhd-graphics-dos-grey.html,"15,399",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/l/e/lenovo-v14g1iml-1tb-i310110u-laptop-1tb-hdd-4gb-ram-intel-uhd-graphics-dos-grey.jpg,in stock
1090,New,amazon,Lenovo,83A000,"Lenovo V14 G4 IRU Business Laptop, 2025, 14"" 1920x1080, Intel-10 Core i7-13620H, Intel UHD Graphics, 24GB DDR4, 1TB SSD, Win10 Pro, Wi-Fi 6, BT 5.2, 720p HD Camera, Business Black",Business,Intel Core i7 13620H,Intel UHD ,24,1024,14 inches ( 1920 x 1080  ) FHD,14,FHD,https://www.amazon.com/dp/B0F32BP22V,39450,https://m.media-amazon.com/images/I/61Vl7S70dfL._AC_UY218_.jpg,in stock
1091,New,amazon,Lenovo,83A0,"Lenovo V14 G4 IRU Laptop / 14"" FHD 1920x1080 Display/Intel 10-Core i7-13620H / Intel UHD Graphics / 24GB DDR4 1TB NVMe SSD/WiFi 6 / Win11 Pro/Business Black / 32GB USB",Business,Intel Core i7 13620H,Intel UHD ,24,1024,14 inches ( 1920 x 1080  ) FHD,14,FHD,https://www.amazon.com/dp/B0F3C4HXK3,39450,https://m.media-amazon.com/images/I/61Vl7S70dfL._AC_UY218_.jpg,in stock
1095,New,amazon,Lenovo,V15,"Lenovo V15 - Special Business Edition - 15.6"" FHD - AMD Ryzen 3 7320U (Beats i7-1065G7) - 16GB Memory - 1TB PCIe SSD - Military-Grade Durability - Long Battery Life - Win 11 Pro - w/WOWPC Bundle",Business,AMD Ryzen 3 7320U,AMD Radeon 610M,16,1024,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0D6SDNQ3P,32450,https://m.media-amazon.com/images/I/717WtBZa0oL._AC_UY218_.jpg,in stock
1096,New,amazon,Lenovo,83CC00,"Lenovo V15 Business Laptop (2025):15.6"" FHD 1920 x 1080 60Hz  13th Generation Intel Core i7-13620H  16 GB RAM  512 GB SSD  Win10 Pro  Wi-Fi 6  720p HD Camera  Intel UHD Graphics",Business,Intel Core i7 13620H,Intel UHD ,16,512,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F32DZRD1,39950,https://m.media-amazon.com/images/I/61-R2LJg1wL._AC_UY218_.jpg,in stock
1097,New,amazon,Lenovo,Lenovo,"Lenovo V15 G2 15.6"" FHD Laptop Computer, Intel Dual Core N4500(Up to 2.8GHz), 16GB RAM, 1TB NVMe SSD, WiFi, USB-C, HDMI, RJ-45, Webcam, Windows 11 Pro, w/BWE Accessories",Study,Intel Celeron N4500,Intel Iris Xe ,16,1024,15.6 Inches ( 1920 x 1080 ) FHD,15.6,FHD,https://www.amazon.com/dp/B0D8W644X6,18999,https://m.media-amazon.com/images/I/71trf0ajiWL._AC_UY218_.jpg,in stock
1098,New,amazon,Lenovo,Lenovo Laptop,"Lenovo V15 G3 15.6"" FHD Business Laptop Computer[Windows 11 Pro], Intel 10-Core i5-1235U(Beat i7-1165G7), 40GB RAM, 2TB PCIe SSD, Intel UHD Graphic, Numeric keypad, Wi-Fi, BT, Ethernet, w/Battery",Business,Intel Core i5 1235U,Intel UHD ,40,2048,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CFQBSM8J,32950,https://m.media-amazon.com/images/I/71-PB3n99xL._AC_UY218_.jpg,in stock
1099,New,amazon,Lenovo,G4,"Lenovo V15 G4 15.6"" FHD Business Laptop Computer, 13th Gen Intel Octa-Core i5-13420H up to 4.6GHz (Beat i7-1355U), 16GB DDR4 RAM, 512GB PCIe SSD, WiFi, Bluetooth 5.2, RJ-45, Windows 11 Pro, Befectoy",Business,Intel Core i5 13420H,Intel UHD ,16,512,15.6 inches ( 1920x1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0DBZTSTM7,28450,https://m.media-amazon.com/images/I/713Fz4vCWjL._AC_UY218_.jpg,in stock
1100,New,amazon,Lenovo,83CC0,"Lenovo V15 G4 IRU Business Laptop, 2025, 15.6"" 1920x1080, Intel-10 Core i7-13620H, Intel UHD Graphics, 16GB DDR4, 512GB SSD, Win10 Pro, Wi-Fi 6, BT 5.2, 720p HD Camera, Business Black",Business,Intel Core i7 13620H,Intel UHD ,16,512,15.6 inches ( 1920 x 1080  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F32CPBXT,39950,https://m.media-amazon.com/images/I/61-R2LJg1wL._AC_UY218_.jpg,in stock
1103,New,btech,Lenovo,YOGA 7 2-in-1 14IML9,"Lenovo YOGA 7 2-in-1 14IML9 Laptop, Intel Core Ultra 7-155U, 1TB NVMe SSD, 16GB RAM, 14 Inch, WUXGA IPS 60Hz Display, Integrated Intel Graphics, Windows 11 - Storm Grey",,Intel core Ultra 7 155U,Intel UHD,16,1024,"14 Inch, FHD, ( 1920x1200 )",14,FHD,https://btech.com/en/lenovo-yoga-7-2-in-1-14iml9-laptop-intel-core-ultra-7-155u-1tb-nvme-130128-elite-16gb-14-inch-wuxga-ips-60hz-display-integrated-intel-graphics-windows-11-storm-grey.html,"69,980",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/y/o/yoga_7_2_in_1_14iml9_ct2_08.png,in stock
1104,New,amazon,Lenovo,155U,"Lenovo Yoga 7i 2-in-1 14"" Touch WUXGA IPS Business Slim Laptop, Ultra 7 155U (Beats i7-1335U), Backlit KYB, FP Reader, Thunderbolt 4, TV, Win11, w/AI Copilot & 128GB Potable SSD (16GB RAM|1TB SSD)",Business,Intel Core i7 1335U,Intel Iris Xe ,16,1024,14 inches ( 1920 x 1200  ) FHD,14,FHD,https://www.amazon.com/dp/B0DS4KRTJN,42399,https://m.media-amazon.com/images/I/71fdW4OlrBL._AC_UY218_.jpg,in stock
1105,New,amazon,LG,17Z90R-K.ADS9,"LG Gram 17Z90R-K Business Laptop 2024, 17"" WQXGA IPS, Intel i7-1360P 12-Core, Iris Xe Graphics, 32GB LPDDR5 2TB SSD, Backlit Keyboard, Thunderbolt 4, Wi-Fi 6E, Card Reader, Win11 Home, COU 32GB USB",Business,Intel Core i7 1360P,Intel Iris Xe ,32,2048,17 inches ( 2560 x 1600  ) 2.5K,17,2.5K,https://www.amazon.com/dp/B0DKFCPQVT,79980,https://m.media-amazon.com/images/I/71eNpIGCWqL._AC_UY218_.jpg,in stock
1106,New,amazon,LG,16Z9,"LG Gram Business Laptop (2025):16"" WQXGA 2560 x 1600 60Hz  Intel Core Ultra 7 155H  32 GB RAM  2 TB SSD  Win11 Home  Wi-Fi 6E  Backlit KB  1080p FHD IR Camera  HD Audio  Thunderbolt 4",Business,Intel Core Ultra 7 155H,Intel Arc,32,2048,16 inches ( 2560 x 1600  ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0F2MXQMY2,74450,https://m.media-amazon.com/images/I/61DnZBUlRdL._AC_UY218_.jpg,in stock
1107,New,amazon,LG,16Z9,"LG Gram-16Pro-16Z90R Business Laptop (2024):16"" WQXGA 2560 x 1600  13th Generation Intel Core i7-1360P  16 GB RAM  512 GB SSD  Win10 Home  Backlit KB  Face Recognition Camera  Thunderbolt 4",Business,Intel Core i7 1360P,Intel Iris Xe ,16,512,16 inches ( 2560 x 1600  ) 2.5K,16,2.5K,https://www.amazon.com/dp/B0F2SP56TN,54950,https://m.media-amazon.com/images/I/61DnZBUlRdL._AC_UY218_.jpg,in stock
1108,New,awfarlak,Microsoft,Laptop Surface Go,"Microsoft Laptop Surface Go Ultrabook 12.4 HD+ IPS Touchscreen, Intel Core i5-1035G1, Intel UHD 10th Gen, 8GB RAM, 256GB, Platinum (New)",UltraBook,Intel Core i5 1035G1,Intel UHD 10th Gen,8,256,"12.4 inch,  1536X1024,  refresh rate 60Hz",12.4,HD+,https://www.awfarlak.com/p/222265g/,28250,https://www.awfarlak.com/wp-content/uploads/2024/05/6428991cv11d-400x457.jpg,out of stock
1110,New,amazon,Microsoft,RBH-00001,"Microsoft Surface Laptop 5 13.5"" Touchscreen Notebook - 2256 x 1504 - Intel Core i7 12th Gen i7-1265U - Intel Evo Platform - 16 GB Total RAM - 512 GB SSD - Platinum",Business,Intel Core i7 1265U,Intel Iris Xe ,16,512,13.5 inches ( 2256 x 1504  ) 2.2K,13.5,2.2K,https://www.amazon.com/dp/B0C3KFWRX1,57499,https://m.media-amazon.com/images/I/5151nLUsK0L._AC_UY218_.jpg,in stock
1111,New,awfarlak,Microsoft,Surface Pro 7 Plus,"Microsoft Surface Pro 7 Plus Tablet 12.3 3K IPS Touchscreen, Intel Core i5-1135G7, Intel Irs Xe, 8GB RAM, 128GB, LTE, Platinum (New)",Tablet,Intel Core i5 1135G7,Intel Iris Xe,8,128,"12.3 inch,  2880X1920,  refresh rate 60Hz",12.3,2.8K,https://www.awfarlak.com/p/222279p/,43000,https://www.awfarlak.com/wp-content/uploads/2024/05/2-1-400x457.jpg,out of stock
1112,New,awfarlak,Microsoft,Surface Pro 7 Plus,"Microsoft Surface Pro 7 Plus Tablet 12.3 3K IPS Touchscreen, Intel Core i5-1135G7, Intel Irs Xe, 8GB RAM, 256GB, LTE, Platinum (New)",Tablet,Intel Core i5 1135G7,Intel Irs Xe,8,256,"12.3 inch,  2880X1920,  refresh rate 60Hz",12.3,2.8K,https://www.awfarlak.com/p/222279q/,49000,https://www.awfarlak.com/wp-content/uploads/2024/05/2-1-400x457.jpg,out of stock
1114,New,amazon,MSI,MSI Katana 15,"MSI 2023 Katana 15 Gaming Laptop, 15.6"" 144 Hz IPS Display, Intel Core i7 12650H (Up to 4.7 GHz), GeForce RTX 4070, 16GB RAM, 1TB SSD, Wi-Fi 6, 4-Zone RGB Gaming Keyboard, Windows 11 Home",Gaming,Intel Core i7 12650H,NVIDIA RTX 4070,16,1024,15.6 Inches ( 1920x1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0CFL7P2TD,61991,https://m.media-amazon.com/images/I/814JT-HwKUL._AC_UY218_.jpg,in stock
1115,New,amazon,MSI,B7ED-00,"MSI 2025 Bravo Gaming Laptop AMD Radeon RX6550M GDDR6 4 GB  8-Core 4.75Ghz AMD Ryzen 7 7735HS  15.6"" 1920 x 1080 Pixels 144Hz  16 GB RAM  2 TB SSD  Win11 Pro  Wi-Fi 6E  Backlit KB",Gaming,AMD Ryzen 7 7735HS,AMD Radeon RX6550M,16,2048,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F32D73KL,53950,https://m.media-amazon.com/images/I/51dVCnCEWLL._AC_UY218_.jpg,in stock
1116,New,amazon,MSI,12VF-43,"MSI 2025 GF63 Gaming Laptop NVIDIA GeForce RTX4060 GDDR6 8 GB  10-Core 4.7Ghz 12th Generation Intel Core i7-12650H  15.6"" 1920 x 1080 Pixels 144Hz  16 GB RAM  512 GB SSD  Wi-Fi 6  Backlit KB",Gaming,Intel Core i7 12650H,NVIDIA RTX 4060,16,512,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F2SBY7HN,51950,https://m.media-amazon.com/images/I/51LA9GS-3wL._AC_UY218_.jpg,in stock
1117,New,amazon,MSI,B7ED,"MSI Bravo 15 B7ED Gaming Laptop / 15.6"" 1920x1080 144Hz Display / 8 Cores AMD Ryzen 7 7735HS / AMD Radeon RX6550M 4GB GDDR6 / 32GB DDR5 2TB NVMe SSD/Backlit Keyboard Wi-Fi 6E / Win10 Home",Gaming,AMD Ryzen 7 7735HS,AMD Radeon RX6550M,32,2048,15.6 Inches ( 1920 x 1080 Pixels  ) FHD,15.6,FHD,https://www.amazon.com/dp/B0F3CB43R4,56450,https://m.media-amazon.com/images/I/51dVCnCEWLL._AC_UY218_.jpg,in stock
1118,New,abc-shop,MSI,9S7-15K111-883,MSI Cyborg 15 A13VE - i7 13620H 16GB DDR5 512GB NVMe RTX 4050 IPS FHD 144Hz DOS,Gaming,Intel Core i7 13620H,NVIDIA RTX 4050,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/9s7-15k111-883-msi-cyborg-15-a13ve-1222?page=5&category=14&order=on_hand+desc,47999,https://www.abcshop-eg.com/web/image/product.template/1222/image_512/%5B9S7-15K111-883%5D%20MSI%20Cyborg%2015%20A13VE?unique=b0ee29e,out of stock
1119,New,abc-shop,MSI,9S7-15K111-882,MSI Cyborg 15 A13VF - i7 13620H 16GB DDR5 512GB NVMe RTX 4060 IPS FHD 144Hz DOS,Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,16,512,"15.6 Inch,  Full HD (1920x1080), refresh rate: 144Hz",15.6,FHD,https://www.abcshop-eg.com/en/shop/9s7-15k111-882-msi-cyborg-15-a13vf-1221?category=14&order=on_hand+desc,54499,https://www.abcshop-eg.com/web/image/product.template/1221/image_512/%5B9S7-15K111-882%5D%20MSI%20Cyborg%2015%20A13VF?unique=5e5d840,in stock
1120,New,btech,MSI,Cyborg 15 A13VF,"MSI Cyborg 15 A13VF Gaming Laptop, Intel Core i7-13620H, 512GB NVMe PCIe Gen4 SSD, 16GB RAM, 15.6 Inch, FHD, 144Hz, NVIDIA GeForce RTX 4060 8GB, FREEDOS - Translucent Black",Gaming,Intel Core i7 13620H,NVIDIA RTX 4060,16,512,"15.6 Inch, FHD, ( 1920x1080 )",15.6,FHD,https://btech.com/en/msi-cyborg-15-a13vf-i7-13620h-512gb-nvme-ssd-16gb-fhd-144hz-rtx-4060-freedos-black.html,"50,699",https://btech.com/media/catalog/product/cache/3688dc129a5ab19d7cb91894dd85ffe3/c/e/ce3f7cb472f2e756428e68aceb4fa02c93e774d01900871f7b242a5a44b66ced.jpeg,in stock
